Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-04-07,"
Maryland ",4371,"
","
103 ", ,"
3,980 ",728,17,"
31,627 ",5268,"
[1]  "
2020-04-07,"
Tennessee ",4138,"
","
72 ", ,"
3,600 ",622,11,"
52,874 ",7950,"
[1] [2] [3] [4]  "
2020-04-07,"
Virginia ",3333,"
","
63 ", ,"
3,268 ",396,7,"
28,645 ",3405,"
[1]  "
2020-04-07,"
North Carolina ",3321,"
","
54 ", ,"
3,181 ",327,5,"
41,082 ",4045,"
[1] [2]  "
2020-04-07,"
Missouri ",3037,"
","
70 ", ,"
2,898 ",499,11,"
33,820 ",5553,"
[1] [2] [3] [4]  "
2020-04-07,"
Wisconsin  ",2578,"
","
92 ", ,"
2,484 ",446,16,"
31,090 ",5380,"
[1] [2] [3] [4] [5]  "
2020-04-07,"
Arizona ",2575,"
","
73 ", ,"
2,482 ",371,11,"
33,375 ",4804,"
[1]  "
2020-04-07,"
South Carolina ",2417,"
","
51 ", ,"
2,366 ",488,10,"
23,680 ",4778,"
[1]  "
2020-04-07,"
Alabama ",2197,"
","
64 ", ,"
2,113 ",452,13,"
14,994 ",3082,"
[1]  "
2020-04-07,"
Nevada ",2087,"
","
58 ", ,"
1,993 ",714,20,"
21,818 ",7465,"
[1] [2]  "
2020-04-07,"
Mississippi ",1915,"
","
59 ", ,"
1,856 ",641,20,"
20,547 ",6875,"
[1]  "
2020-04-07,"
Utah  ",1738,"
","
13 ", ,"
1,699 ",571,4,"
34,647 ",11377,"
[1]  "
2020-04-07,"
Oklahoma ",1472,"
","
67 ", ,"
883 ",376,17,"
13,293 ",3393,"
[1] [2]  "
2020-04-07,"
 Rhode Island ",1229,"
","
30 ", ,"
1,189 ",1163,28,"
8,628 ",8166,"
[1] [2] [3]  "
2020-04-07,"
District Of Columbia ",1211,"
","
24 ", ,"
869 ",1769,35,"
7,823 ",11429,"
[1]  "
2020-04-07,"
Idaho ",1210,"
","
15 ", ,"
1,195 ",717,9,"
11,898 ",7049,"
[1] [2] [3]  "
2020-04-07,"
Oregon ",1181,"
","
33 ", ,"
1,148 ",289,8,"
23,007 ",5636,"
[1] [2] [3]  "
2020-04-07,"
Kentucky ",1149,"
","
65 ", ,"
778 ",259,15,"
21,604 ",4866,"
[1] [2]  "
2020-04-07,"
Minnesota ",1069,"
","
34 ", ,"
486 ",193,6,"
 29,260 ",5294,"
[1] [2]  "
2020-04-07,"
Iowa ",1049,"
","
26 ", ,"
955 ",335,8,"
12,718 ",4060,"
[1] [2] [3] [4] [5] [6]  "
2020-04-07,"
Arkansas ",997,"
+51 ","
 18 ", ,"
790 ",333,6,"
13,691 ",4578,"
[1] [2]  "
2020-04-07,"
Delaware ",928,"
","
16 ", ,"
768 ",977,17,"
8,568 ",9024,"
[1]  "
2020-04-07,"
Kansas ",912,"
","
31 ", ,"
881 ",314,11,"
9,514 ",3271,"
[1] [2] [3] [4] [5] [6] [7] [8]  "
2020-04-07,"
New Mexico ",794,"
","
13 ", ,"
648 ",379,6,"
22,245 ",10631,"
[1]  "
2020-04-07,"
New Hampshire ",747,"
","
13 ", ,"
583 ",556,10,"
9,136 ",6800,"
[1] [2] [3]  "
2020-04-07,"
Vermont ",575,"
","
23 ", ,"
552 ",920,37,"
7,129 ",11407,"
[1]  "
2020-04-07,"
Maine ",519,"
","
12 ", ,"
331 ",389,9,"
6,607 ",4957,"
[1] [2]  "
2020-04-07,"
Nebraska ",478,"
","
10 ", ,"
468 ",251,5,"
7,453 ",3913,"
[1] [2] [3]  "
2020-04-07,"
West Virginia ",412,"
","
4 ", ,"
408 ",225,2,"
12,059 ",6593,"
[1]  "
2020-04-07,"
Hawaii ",410,"
","
5 ", ,"
292 ",288,4,"
15,149 ",10653,"
[1] [2]  "
2020-04-07,"
South Dakota ",320,"
","
6 ", ,"
216 ",370,7,"
6,270 ",7255,"
[1] [2]  "
2020-04-07,"
Montana ",319,"
","
6 ", ,"
281  ",306,6,"
6,985 ",6705,"
[1] [2] [3]  "
2020-04-07,"
North Dakota ",237,"
","
4 ", ,"
151 ",315,5,"
7,703 ",10241,"
[1]  "
2020-04-07,"
Wyoming ",221,"
","
", ,"
169 ",380,,"
4,064 ",6985,"
[1] [2]  "
2020-04-07,"
Alaska ",213,"
","
6 ", ,"
178 ",288,8,"
6,913 ",9361,"
[1]  "
2020-04-07,"
Guam ",121,"
","
4 ", ,"
90 ",,,"
605 ",,"
[1] [2]  "
2020-04-07,"
Northern Mariana Islands ",8,"
","
2 ", ,"
6 ",,,"
33 ",,"
[1]  "
2020-04-07,"
Puerto Rico ",573,"
","
23 ", ,"
546 ",169,7,"
5,513 ",1628,"
[1]  "
2020-04-07,"
United States Virgin Islands ",43,"
","
1 ", ,"
8 ",,,"
266 ",,"
[1]  "
2020-04-07,"
Wuhan Repatriated ",3,"
","
", ,"
3 ",,,"
3 ",,"
"
2020-04-07,"
Diamond Princess Cruise ",46,"
","
", ,"
46 ",,,"
46 ",,"
"
2020-04-07,Total:,400540,205,12857,16,365972,1210,39,2082431,6291, 
