Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-04-05,"
Iowa ",868,"
","
22 ", ,"
778 ",277,7,"
10,841 ",3461,"
[1] [2] [3] [4]  "
2020-04-05,"
Arkansas ",837,"
","
16 ", ,"
724 ",280,5,"
11,143 ",3726,"
[1] [2]  "
2020-04-05,"
Kansas ",747,"
","
22 ", ,"
725 ",257,8,"
8,223 ",2827,"
[1] [2] [3]  "
2020-04-05,"
Delaware ",673,"
","
14 ", ,"
588 ",709,15,"
6,994 ",7366,"
[1] [2] [3]  "
2020-04-05,"
New Hampshire ",669,"
","
9 ", ,"
513 ",498,7,"
8,370 ",6229,"
[1] [2] [3]  "
2020-04-05,"
New Mexico ",624,"
","
12 ", ,"
558 ",298,6,"
16,909 ",8081,"
[1]  "
2020-04-05,"
Vermont ",512,"
","
22 ", ,"
490 ",819,35,"
6,582 ",10532,"
[1]  "
2020-04-05,"
Maine ",470,"
","
10 ", ,"
304 ",353,8,"
6,544 ",4910,"
[1] [2]  "
2020-04-05,"
Hawaii ",371,"
","
4 ", ,"
282 ",261,3,"
13,314 ",9363,"
[1] [2]  "
2020-04-05,"
Nebraska ",363,"
","
8 ", ,"
355 ",191,4,"
5,933 ",3115,"
[1] [2] [3]  "
2020-04-05,"
West Virginia ",324,"
","
3 ", ,"
321 ",177,2,"
8,838 ",4832,"
[1]  "
2020-04-05,"
Montana ",298,"
","
6 ", ,"
260 ",286,6,"
6,789 ",6517,"
[1] [2] [3]  "
2020-04-05,"
South Dakota ",240,"
","
4 ", ,"
152 ",278,5,"
5,593 ",6471,"
[1] [2]  "
2020-04-05,"
North Dakota ",207,"
","
3 ", ,"
141 ",275,4,"
6,787 ",9023,"
[1]  "
2020-04-05,"
Wyoming ",200,"
","
", ,"
150 ",344,,"
3,227 ",5546,"
[1] [2]  "
2020-04-05,"
Alaska ",185,"
","
6 ", ,"
164 ",251,8,"
6,284 ",8509,"
[1] [2]  "
2020-04-05,"
Guam ",112,"
","
4 ", ,"
85  ",,,"
605 ",,"
[1] [2] [3]  "
2020-04-05,"
Northern Mariana Islands ",8,"
","
1 ", ,"
7 ",,,"
33 ",,"
[1]  "
2020-04-05,"
Puerto Rico ",475,"
","
20 ", ,"
451 ",140,6,"
4,591 ",1356,"
[1] [2]  "
2020-04-05,"
United States Virgin Islands ",42,"
","
1 ", ,"
7 ",,,"
266 ",,"
[1]  "
2020-04-05,"
Wuhan Repatriated ",3,"
","
", ,"
3 ",,,"
3 ",,"
"
2020-04-05,"
Diamond Princess Cruise ",46,"
","
", ,"
46 ",,,"
46 ",,"
"
2020-04-05,Total:,336830,157,9618,2,309235,1018,29,1772369,5355, 
